id,title,link,district,type,name,value,function,location
9080038002,A-Schweitzer-Gymnasium Gymnasium,https://www.infravelo.de/projekt/a-schweitzer-gymnasium-gymnasium/,Neukölln,Anlehnbügel,Anzahl Stellplätze,30,parking,
9100031042,Adorfer Straße  8,https://www.infravelo.de/projekt/adorfer-strasse-8/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,6,parking,POINT (52.5320026 13.6072718)
9060111001,Albrechtstraße 49,https://www.infravelo.de/projekt/albrechtstrasse-49/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.4483762 13.3391646)
9060092029,Albrechtstraße 81,https://www.infravelo.de/projekt/albrechtstrasse-81/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,16,parking,POINT (52.4494241 13.3384682)
9100031023,Alfred-Döblin-Straße 2 A,https://www.infravelo.de/projekt/alfred-doeblin-strasse-2-a/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,8,parking,POINT (52.5521667 13.5512789)
9100057004,Alice-Salomon-Platz ggü. Rathaus ,https://www.infravelo.de/projekt/alice-salomon-platz-ggue-rathaus/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,16,parking,
9100031051,Allee der Kosmonauten  79,https://www.infravelo.de/projekt/allee-der-kosmonauten-79/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,8,parking,POINT (52.5279046 13.5460889)
9100053010,Allee der Kosmonauten 79,https://www.infravelo.de/projekt/allee-der-kosmonauten-79-1/,Marzahn-Hellersdorf,Kinderfahrradbügel,Anzahl Stellplätze,8,parking,POINT (52.5279046 13.5460889)
9080031001,Allerstraße 13,https://www.infravelo.de/projekt/allerstrasse-13/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking,POINT (52.4748777 13.4233994)
9080031002,Allerstraße 33,https://www.infravelo.de/projekt/allerstrasse-33-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking,POINT (52.4744835 13.4219336)
9080049006,Allerstraße 33,https://www.infravelo.de/projekt/allerstrasse-33/,Neukölln,Anlehnbügel,Anzahl Stellplätze,22,parking,POINT (52.4744835 13.4219336)
9080031003,Allerstraße 44,https://www.infravelo.de/projekt/allerstrasse-44/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.4749213 13.4258708)
9080031004,Allerstraße 47,https://www.infravelo.de/projekt/allerstrasse-47/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking,POINT (52.4750456 13.4267403)
9030079025,Alt Blankenburg 12a,https://www.infravelo.de/projekt/alt-blankenburg-12a/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking,POINT (52.5928105 13.4526246)
9030079024,Alt Blankenburg 24,https://www.infravelo.de/projekt/alt-blankenburg-24/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.5926738 13.454892)
9030079023,Alt Blankenburg 30,https://www.infravelo.de/projekt/alt-blankenburg-30/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.5927112 13.4554206)
9100053015,Alt Hellersdorf 29-31,https://www.infravelo.de/projekt/alt-hellersdorf-29-31/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,40,parking,POINT (52.5383401 13.5945614)
9030079017,Alt-Blankenburg 42,https://www.infravelo.de/projekt/alt-blankenburg-42/,Pankow,Anlehnbügel,Anzahl Stellplätze,12,parking,POINT (52.5929623 13.456766)
9080031423,Alt-Britz 41,https://www.infravelo.de/projekt/alt-britz-41/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking,POINT (52.4498889 13.440411181203663)
9080031425,Alt-Buckow 16-18,https://www.infravelo.de/projekt/alt-buckow-16-18/,Neukölln,Anlehnbügel,Anzahl Stellplätze,10,parking,POINT (52.4217424 13.431235)
9050089001,Alt-Gatow 32-38,https://www.infravelo.de/projekt/alt-gatow-32-38/,Spandau,Anlehnbügel,Anzahl Stellplätze,40,parking,POINT (52.4849133 13.1833945)
9010102108,Alt-Moabit / Elberfelder Straße ,https://www.infravelo.de/projekt/alt-moabit-elberfelder-strasse/,Mitte,Anlehnbügel,Anzahl Stellplätze,16,parking,
9010102001,Alt-Moabit 82,https://www.infravelo.de/projekt/alt-moabit-82/,Mitte,Anlehnbügel,Anzahl Stellplätze,12,parking,POINT (52.524564 13.335970922727274)
9010102002,Alt-Moabit 83,https://www.infravelo.de/projekt/alt-moabit-83/,Mitte,Anlehnbügel,Anzahl Stellplätze,16,parking,POINT (52.5251505 13.3379787)
9080031429,Alt-Rudow 24,https://www.infravelo.de/projekt/alt-rudow-24/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking,POINT (52.42017 13.4916418)
9080031428,Alt-Rudow 46,https://www.infravelo.de/projekt/alt-rudow-46/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.4182018 13.493088753368802)
9110077010,Alte Frankfurter Allee  -,https://www.infravelo.de/projekt/alte-frankfurter-allee/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,32,parking,
9110077011,Alte Frankfurter Allee 250,https://www.infravelo.de/projekt/alte-frankfurter-allee-250/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,20,parking,
9100031044,Alte Hellersdorfer Straße 3,https://www.infravelo.de/projekt/alte-hellersdorfer-strasse-3/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,12,parking,POINT (52.5341244 13.5906901)
9080037020,Altenbraker Str. / Nogatstr. ,https://www.infravelo.de/projekt/altenbraker-str-nogatstr/,Neukölln,Anlehnbügel,Anzahl Stellplätze,12,parking,POINT (52.4692072 13.4327812)
9080031006,Altenbraker Straße 23,https://www.infravelo.de/projekt/altenbraker-23/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking,POINT (52.4696511 13.4328082)
9080031427,Altenbraker Straße 24,https://www.infravelo.de/projekt/altenbraker-strasse-24/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.4696492 13.4323738)
9080031426,Altenbraker Straße 26,https://www.infravelo.de/projekt/altenbraker-strasse-26/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.4692685 13.4324824)
9080031005,Altenbraker Straße 26,https://www.infravelo.de/projekt/altenbraker-strasse-26-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.4692685 13.4324824)
9070089015,Alvenslebenstraße 23,https://www.infravelo.de/projekt/alvenslebenstrasse-23/,Tempelhof-Schöneberg,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.4958349 13.3626359)
9090083001,Am Bahndamm 33-37,https://www.infravelo.de/projekt/am-bahndamm-33-37/,Treptow-Köpenick,Anlehnbügel,Anzahl Stellplätze,60,parking,POINT (52.46070335 13.574702734392957)
9060092010,Am Birkenknick Bushaltestelle ,https://www.infravelo.de/projekt/am-birkenknick-bushaltestelle/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,10,parking,POINT (52.4147745 13.2661365)
9030068015,Am Bürgerpark 15,https://www.infravelo.de/projekt/am-buergerpark-15/,Pankow,Anlehnbügel,Anzahl Stellplätze,28,parking,POINT (52.5689772 13.3882907)
9030099070,Am Bürgerpark 24,https://www.infravelo.de/projekt/am-buergerpark-24/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking,POINT (52.57117385 13.386475651271384)
9030099071,Am Bürgerpark 24,https://www.infravelo.de/projekt/am-buergerpark-24-1/,Pankow,Anlehnbügel,Anzahl Stellplätze,10,parking,POINT (52.57117385 13.386475651271384)
9030099072,Am Bürgerpark 24,https://www.infravelo.de/projekt/am-buergerpark-24-2/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.57117385 13.386475651271384)
9100031027,Am CleanTech Business Park  2,https://www.infravelo.de/projekt/am-cleantech-business-park-2/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,6,parking,POINT (52.55850035 13.539058844246352)
9060092014,Am Karlsplatz Baselerstr./Ringstr. ,https://www.infravelo.de/projekt/am-karlsplatz-baselerstr-ringstr/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,20,parking,
9060092025,Am Schlachtensee/ Breisgauer Str. ,https://www.infravelo.de/projekt/am-schlachtensee-breisgauer-str/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,10,parking,POINT (52.4392932 13.2152977)
9060092033,Am Schlachtensee/ Breisgauer Str. ,https://www.infravelo.de/projekt/am-schlachtensee-breisgauer-str-1/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,18,parking,POINT (52.4392932 13.2152977)
9060092040,Am Schlachtensee/ Breisgauer Str. ,https://www.infravelo.de/projekt/am-schlachtensee-breisgauer-str-2/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.4392932 13.2152977)
9050049001,Am Südpark 51,https://www.infravelo.de/projekt/am-suedpark-51/,Spandau,Anlehnbügel,Anzahl Stellplätze,52,parking,POINT (52.5184464 13.1923338)
9030068001,Amalienstr./ Albertinenstr. 1,https://www.infravelo.de/projekt/amalienstr-albertinenstr-1/,Pankow,Anlehnbügel,Anzahl Stellplätze,22,parking,
9080035024,Andreasberger Straße  1,https://www.infravelo.de/projekt/andreasberger-strasse-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking,POINT (52.4609603 13.426726)
9080035025,Andreasberger Straße  2,https://www.infravelo.de/projekt/andreasberger-strasse-2/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking,POINT (52.4608151 13.4267321)
9080035026,Andreasberger Straße  2,https://www.infravelo.de/projekt/andreasberger-strasse-2-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking,POINT (52.4608151 13.4267321)
9080035033,Andreasberger Straße 10,https://www.infravelo.de/projekt/andreasberger-strasse-10/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.4594175 13.4268128)
9080035034,Andreasberger Straße 11,https://www.infravelo.de/projekt/andreasberger-strasse-11/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.4591855 13.4268336)
9080035027,Andreasberger Straße 4,https://www.infravelo.de/projekt/andreasberger-strasse-4/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking,POINT (52.4605379 13.426742)
9080035028,Andreasberger Straße 5,https://www.infravelo.de/projekt/andreasberger-strasse-5/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking,POINT (52.4604068 13.4267518)
9080035029,Andreasberger Straße 5,https://www.infravelo.de/projekt/andreasberger-strasse-5-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking,POINT (52.4604068 13.4267518)
9080035030,Andreasberger Straße 7,https://www.infravelo.de/projekt/andreasberger-strasse-7/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking,POINT (52.4600875 13.426771)
9080035031,Andreasberger Straße 8,https://www.infravelo.de/projekt/andreasberger-strasse-8/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking,POINT (52.4598178 13.4267915)
9080035032,Andreasberger Straße 9,https://www.infravelo.de/projekt/andreasberger-strasse-9/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking,POINT (52.4596321 13.4268021)
9020051002,Andreasstraße 50,https://www.infravelo.de/projekt/andreasstrasse-50/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,90,parking,POINT (52.5165893 13.4323093)
9010102084,Annenstraße 1,https://www.infravelo.de/projekt/annenstrasse-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,10,parking,POINT (52.5073998 13.4165137)
9110055007,Anton-Saefkow-Platz 3-4,https://www.infravelo.de/projekt/anton-saefkow-platz-3-4/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,18,parking,POINT (52.5300446 13.4703275)
9030068002,Antonplatz 1,https://www.infravelo.de/projekt/antonplatz-1/,Pankow,Anlehnbügel,Anzahl Stellplätze,18,parking,POINT (52.5487495 13.4506766)
9080031430,Anzengruber Straße 2,https://www.infravelo.de/projekt/anzengruber-strasse-2/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.4800742 13.4377161)
9080036034,Anzengruberstr. 9,https://www.infravelo.de/projekt/anzengruberstr-9/,Neukölln,Anlehnbügel,Anzahl Stellplätze,12,parking,POINT (52.4804817 13.440207)
9080031007,Anzengruberstraße 14/15,https://www.infravelo.de/projekt/anzengruberstrasse-14-15/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.4804609 13.4392669)
9080031008,Anzengruberstraße 19,https://www.infravelo.de/projekt/anzengruberstrasse-19/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking,POINT (52.4806571 13.4397666)
9080031009,Anzengruberstraße 8,https://www.infravelo.de/projekt/anzengruberstrasse-8/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking,POINT (52.4804522 13.4400286)
9100031048,Apfelwicklerstraße  2-4,https://www.infravelo.de/projekt/apfelwicklerstrasse-2-4/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,18,parking,POINT (52.49966335 13.564935132921445)
9100058004,Apfelwicklerstraße 2,https://www.infravelo.de/projekt/apfelwicklerstrasse-2/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,40,parking,POINT (52.49966335 13.564935132921445)
9110090012,"Archenholdstraße 5, 13, 15",https://www.infravelo.de/projekt/archenholdstrasse-5-13-15/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,10,parking,
9110090013,"Archenholdstraße Westseite 18, 20, 22, 28, 30 ",https://www.infravelo.de/projekt/archenholdstrasse-westseite-18-20-22-28-30/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,18,parking,
9030070001,Arnimplatz / Paul-Robeson-Str 13,https://www.infravelo.de/projekt/arnimplatz-paul-robeson-str-13/,Pankow,Anlehnbügel,Anzahl Stellplätze,30,parking,
9080036023,Aronsstr.  64/66,https://www.infravelo.de/projekt/aronsstr-64-66/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking,POINT (52.4724421 13.4653653)
9080036024,Aronsstr. 38,https://www.infravelo.de/projekt/aronsstr-38/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking,POINT (52.477089649999996 13.464468151520268)
9080037015,Aronsstr. 64/66,https://www.infravelo.de/projekt/aronsstr-64-66-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.4724421 13.4653653)
9080037014,Aronsstr. 70,https://www.infravelo.de/projekt/aronsstr-70/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.47512985 13.4641111)
9080037016,Aronsstr. 84,https://www.infravelo.de/projekt/aronsstr-84/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking,POINT (52.474103799999995 13.46403565)
9080036025,Aronsstr. 88-90,https://www.infravelo.de/projekt/aronsstr-88-90/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking,POINT (52.4724421 13.4653653)
9080035009,Aronsstraße  108-116,https://www.infravelo.de/projekt/aronsstrasse-108-116/,Neukölln,Anlehnbügel,Anzahl Stellplätze,12,parking,POINT (52.4724421 13.4653653)
9080035005,Aronsstraße  46-48,https://www.infravelo.de/projekt/aronsstrasse-46-48/,Neukölln,Anlehnbügel,Anzahl Stellplätze,8,parking,POINT (52.4724421 13.4653653)
9080035006,Aronsstraße  60,https://www.infravelo.de/projekt/aronsstrasse-60/,Neukölln,Anlehnbügel,Anzahl Stellplätze,8,parking,POINT (52.4756511 13.46419919617006)
9080035007,Aronsstraße  70-72,https://www.infravelo.de/projekt/aronsstrasse-70-72/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking,POINT (52.4724421 13.4653653)
9080035008,Aronsstraße  94-96,https://www.infravelo.de/projekt/aronsstrasse-94-96/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.4724421 13.4653653)
9080031431,Aronsstraße 134,https://www.infravelo.de/projekt/aronsstrasse-134/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking,POINT (52.4724421 13.4653653)
9080035004,Aronsstraße 36,https://www.infravelo.de/projekt/aronsstrasse-36/,Neukölln,Anlehnbügel,Anzahl Stellplätze,8,parking,POINT (52.477193299999996 13.46449120643274)
9120044010,Artemisstraße 22-26,https://www.infravelo.de/projekt/artemisstrasse-22-26/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,16,parking,POINT (52.608958 13.3162737)
9120044004,Ascheberger Weg  8a,https://www.infravelo.de/projekt/ascheberger-weg-8a/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,30,parking,POINT (52.5735702 13.2836988)
9050049002,Askanierring 149,https://www.infravelo.de/projekt/askanierring-149/,Spandau,Anlehnbügel,Anzahl Stellplätze,30,parking,POINT (52.550862 13.1928091)
9110083010,Atzpodienstraße 19,https://www.infravelo.de/projekt/atzpodienstrasse-19/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,50,parking,POINT (52.516927100000004 13.495033918115814)
9010099005,Augustraße 21,https://www.infravelo.de/projekt/augustrasse-21/,Mitte,Anlehnbügel,Anzahl Stellplätze,26,parking,
9010102007,Bachstraße 1,https://www.infravelo.de/projekt/bachstrasse-1-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,8,parking,POINT (52.3974015 13.590044978601572)
9010102008,Bachstraße 1,https://www.infravelo.de/projekt/bachstrasse-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,8,parking,POINT (52.3974015 13.590044978601572)
9010102064,Badstraße 11,https://www.infravelo.de/projekt/badstrasse-11-1/,Mitte,Lastenfahrradbügel,Anzahl Stellplätze,6,parking,POINT (52.5503474 13.3854595)
9010102065,Badstraße 11,https://www.infravelo.de/projekt/badstrasse-11/,Mitte,Anlehnbügel,Anzahl Stellplätze,10,parking,POINT (52.5503474 13.3854595)
9010102021,Badstraße 12,https://www.infravelo.de/projekt/badstrasse-12/,Mitte,Anlehnbügel,Anzahl Stellplätze,8,parking,POINT (52.5505254 13.3851602)
9010102074,Badstraße 35,https://www.infravelo.de/projekt/badstrasse-35-2/,Mitte,Lastenfahrradbügel,Anzahl Stellplätze,6,parking,POINT (52.5530874 13.3792476)
9010102075,Badstraße 35,https://www.infravelo.de/projekt/badstrasse-35-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,10,parking,POINT (52.5530874 13.3792476)
9010102076,Badstraße 35,https://www.infravelo.de/projekt/badstrasse-35/,Mitte,Anlehnbügel,Anzahl Stellplätze,6,parking,POINT (52.5530874 13.3792476)
9010102073,Badstraße 46,https://www.infravelo.de/projekt/badstrasse-46/,Mitte,Lastenfahrradbügel,Anzahl Stellplätze,6,parking,POINT (52.5527451 13.3791933)
9010102071,Badstraße 48,https://www.infravelo.de/projekt/badstrasse-48-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,12,parking,POINT (52.5526261 13.3798564)
9010102072,Badstraße 48,https://www.infravelo.de/projekt/badstrasse-48/,Mitte,Anlehnbügel,Anzahl Stellplätze,10,parking,POINT (52.5526261 13.3798564)
9010102070,Badstraße 57,https://www.infravelo.de/projekt/badstrasse-57/,Mitte,Anlehnbügel,Anzahl Stellplätze,12,parking,POINT (52.5514913 13.3827063)
9010102069,Badstraße 65,https://www.infravelo.de/projekt/badstrasse-65/,Mitte,Anlehnbügel,Anzahl Stellplätze,8,parking,POINT (52.5504618 13.3845066)
9010102066,Badstraße 67,https://www.infravelo.de/projekt/badstrasse-67-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,12,parking,POINT (52.5500834 13.3851298)
9010102067,Badstraße 67,https://www.infravelo.de/projekt/badstrasse-67/,Mitte,Lastenfahrradbügel,Anzahl Stellplätze,4,parking,POINT (52.5500834 13.3851298)
9020051005,Baerwaldstraße 15,https://www.infravelo.de/projekt/baerwaldstrasse-15/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,16,parking,POINT (52.4930739 13.4021654)
9020051004,Baerwaldstraße 34,https://www.infravelo.de/projekt/baerwaldstrasse-34/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,10,parking,POINT (52.4897783 13.3996678)
9020051007,Baerwaldstraße 37,https://www.infravelo.de/projekt/baerwaldstrasse-37/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,14,parking,POINT (52.4891257 13.3991534)
9020086109,Baerwaldstraße 55,https://www.infravelo.de/projekt/baerwaldstrasse-55/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,36,parking,POINT (52.4921313 13.4019594)
9020086052,Baerwaldstraße 70,https://www.infravelo.de/projekt/baerwaldstrasse-70/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,18,parking,POINT (52.4957878 13.4053103)
9030079026,Bahnhofstraße 31,https://www.infravelo.de/projekt/bahnhofstrasse-31/,Pankow,Anlehnbügel,Anzahl Stellplätze,22,parking,POINT (52.43176415 13.319750158158682)
9030082001,Bahnhofstraße 32,https://www.infravelo.de/projekt/bahnhofstrasse-32/,Pankow,Anlehnbügel,Anzahl Stellplätze,72,parking,POINT (52.38692365 13.397322709962406)
9040028001,Bamberger Str. 34,https://www.infravelo.de/projekt/bamberger-str-34/,Charlottenburg-Wilmersdorf,Anlehnbügel,Anzahl Stellplätze,10,parking,POINT (52.386677500000005 13.413987453119002)
9080031010,Bartastraße 12,https://www.infravelo.de/projekt/bartastrasse-12/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.4746192 13.4505775)
9080031011,Bartastraße 16,https://www.infravelo.de/projekt/bartastrasse-16/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking,POINT (52.4743449 13.4507169)
9020086010,Baruther Straße  1,https://www.infravelo.de/projekt/baruther-strasse-1/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,20,parking,POINT (52.493954 13.38895308738574)
9020086118,Baruther Straße 1,https://www.infravelo.de/projekt/baruther-strasse-1-1/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,20,parking,POINT (52.493954 13.38895308738574)
9100031035,Basdorfer Straße  2-4,https://www.infravelo.de/projekt/basdorfer-strasse-2-4-1/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,8,parking,POINT (52.5456282 13.5470967)
9100031011,Basdorfer Straße 2/4,https://www.infravelo.de/projekt/basdorfer-strasse-2-4/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,28,parking,POINT (52.5456282 13.5470967)
9100031033,Bauerwitzer Weg  33,https://www.infravelo.de/projekt/bauerwitzer-weg-33/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,12,parking,POINT (52.5156173 13.58768849961941)
9080031432,Bauführerweg 20,https://www.infravelo.de/projekt/baufuehrerweg-20/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking,POINT (52.4316795 13.446277)
9100031024,BDG Premnitzer Straße  11-13,https://www.infravelo.de/projekt/bdg-premnitzer-strasse-11-13/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,10,parking,
9120054007,Beckumer Straße  16,https://www.infravelo.de/projekt/beckumer-strasse-16/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,18,parking,POINT (52.5797138 13.2874708)
9080031435,Bendastraße 17,https://www.infravelo.de/projekt/bendastrasse-17/,Neukölln,Anlehnbügel,Anzahl Stellplätze,10,parking,POINT (52.4668601 13.4363987)
9080031434,Bendastraße 20,https://www.infravelo.de/projekt/bendastrasse-20/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.4657729 13.436964)
9080031433,Bendastraße 21,https://www.infravelo.de/projekt/bendastrasse-21/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.4664322 13.4367448)
9020086111,Bergmannstraße 25,https://www.infravelo.de/projekt/bergmannstrasse-25/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,36,parking,POINT (52.4888782 13.3948092)
9020086115,Bergmannstraße 64,https://www.infravelo.de/projekt/bergmannstrasse-64/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,44,parking,POINT (52.4889678 13.4014382)
9010099004,Bergstraße 5-9,https://www.infravelo.de/projekt/bergstrasse-5-9/,Mitte,Anlehnbügel,Anzahl Stellplätze,70,parking,POINT (52.53003055 13.395997321594612)
9030082031,Berliner Allee 115,https://www.infravelo.de/projekt/berliner-allee-115/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking,POINT (52.5505047 13.4602569)
9030082030,Berliner Allee 119,https://www.infravelo.de/projekt/berliner-allee-119/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking,POINT (52.5506244 13.4608405)
9030082029,Berliner Allee 120,https://www.infravelo.de/projekt/berliner-allee-120/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking,POINT (52.5503549 13.4608898)
9030079016,Berliner Allee 158,https://www.infravelo.de/projekt/berliner-allee-158/,Pankow,Anlehnbügel,Anzahl Stellplätze,14,parking,POINT (52.5518023 13.4662136)
9030082028,Berliner Allee 172,https://www.infravelo.de/projekt/berliner-allee-172/,Pankow,Anlehnbügel,Anzahl Stellplätze,12,parking,POINT (52.553509 13.4676451)
9030079001,Berliner Straße  24,https://www.infravelo.de/projekt/berliner-strasse-24/,Pankow,Anlehnbügel,Anzahl Stellplätze,14,parking,POINT (52.56422435 13.412239814665472)
9120028003,Berliner Straße 105,https://www.infravelo.de/projekt/berliner-strasse-105/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,10,parking,POINT (52.5634986 13.4133321)
9030087035,Berliner Straße 38,https://www.infravelo.de/projekt/berliner-strasse-38/,Pankow,Anlehnbügel,Anzahl Stellplätze,8,parking,POINT (52.561745099999996 13.412566575694399)
9030087036,Berliner Straße 40,https://www.infravelo.de/projekt/berliner-strasse-40/,Pankow,Anlehnbügel,Anzahl Stellplätze,8,parking,POINT (52.5614239 13.412635)
9030099013,Berliner Straße 89,https://www.infravelo.de/projekt/berliner-strasse-89/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking,POINT (52.5581855 13.4140669)
9030099012,Berliner Straße 90,https://www.infravelo.de/projekt/berliner-strasse-90/,Pankow,Anlehnbügel,Anzahl Stellplätze,8,parking,POINT (52.5584293 13.4138961)
9030099119,Berliner Straße 92,https://www.infravelo.de/projekt/berliner-strasse-92/,Pankow,Anlehnbügel,Anzahl Stellplätze,8,parking,POINT (52.5591462 13.4136477)
9030079002,Berliner Straße/Bahnhofstraße 68,https://www.infravelo.de/projekt/berliner-strassebahnhofstrasse-68/,Pankow,Anlehnbügel,Anzahl Stellplätze,8,parking,
9120034001,Berliner Straße/Ernststraße ,https://www.infravelo.de/projekt/berliner-strasse-ernststrasse/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,8,parking,POINT (52.583326 13.300956)
9070089002,Berlinickeplatz Ecke Manteufelstraße,https://www.infravelo.de/projekt/berlinickeplatz-ecke-manteufelstrasse/,Tempelhof-Schöneberg,Anlehnbügel,Anzahl Stellplätze,8,parking,
9060099005,Berlinickestraße am S Rathaus Steglitz ,https://www.infravelo.de/projekt/berlinickestrasse-am-s-rathaus-steglitz/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,32,parking,
9120067002,Bernauer Str. 29,https://www.infravelo.de/projekt/bernauer-str-29/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,5,parking,POINT (52.5384035 13.3972631)
