id,title,link,district,type,name,value,function
9080038002,A-Schweitzer-Gymnasium Gymnasium,https://www.infravelo.de/projekt/a-schweitzer-gymnasium-gymnasium/,Neukölln,Anlehnbügel,Anzahl Stellplätze,30,parking
9100031042,Adorfer Straße  8,https://www.infravelo.de/projekt/adorfer-strasse-8/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,6,parking
9060111001,Albrechtstraße 49,https://www.infravelo.de/projekt/albrechtstrasse-49/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,4,parking
9060092029,Albrechtstraße 81,https://www.infravelo.de/projekt/albrechtstrasse-81/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,16,parking
9100031023,Alfred-Döblin-Straße 2 A,https://www.infravelo.de/projekt/alfred-doeblin-strasse-2-a/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,8,parking
9100057004,Alice-Salomon-Platz ggü. Rathaus ,https://www.infravelo.de/projekt/alice-salomon-platz-ggue-rathaus/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,16,parking
9100031051,Allee der Kosmonauten  79,https://www.infravelo.de/projekt/allee-der-kosmonauten-79/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,8,parking
9100053010,Allee der Kosmonauten 79,https://www.infravelo.de/projekt/allee-der-kosmonauten-79-1/,Marzahn-Hellersdorf,Kinderfahrradbügel,Anzahl Stellplätze,8,parking
9080031001,Allerstraße 13,https://www.infravelo.de/projekt/allerstrasse-13/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031002,Allerstraße 33,https://www.infravelo.de/projekt/allerstrasse-33-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080049006,Allerstraße 33,https://www.infravelo.de/projekt/allerstrasse-33/,Neukölln,Anlehnbügel,Anzahl Stellplätze,22,parking
9080031003,Allerstraße 44,https://www.infravelo.de/projekt/allerstrasse-44/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031004,Allerstraße 47,https://www.infravelo.de/projekt/allerstrasse-47/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9030079025,Alt Blankenburg 12a,https://www.infravelo.de/projekt/alt-blankenburg-12a/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking
9030079024,Alt Blankenburg 24,https://www.infravelo.de/projekt/alt-blankenburg-24/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking
9030079023,Alt Blankenburg 30,https://www.infravelo.de/projekt/alt-blankenburg-30/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking
9100053015,Alt Hellersdorf 29-31,https://www.infravelo.de/projekt/alt-hellersdorf-29-31/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,40,parking
9030079017,Alt-Blankenburg 42,https://www.infravelo.de/projekt/alt-blankenburg-42/,Pankow,Anlehnbügel,Anzahl Stellplätze,12,parking
9080031423,Alt-Britz 41,https://www.infravelo.de/projekt/alt-britz-41/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031425,Alt-Buckow 16-18,https://www.infravelo.de/projekt/alt-buckow-16-18/,Neukölln,Anlehnbügel,Anzahl Stellplätze,10,parking
9050089001,Alt-Gatow 32-38,https://www.infravelo.de/projekt/alt-gatow-32-38/,Spandau,Anlehnbügel,Anzahl Stellplätze,40,parking
9010102108,Alt-Moabit / Elberfelder Straße ,https://www.infravelo.de/projekt/alt-moabit-elberfelder-strasse/,Mitte,Anlehnbügel,Anzahl Stellplätze,16,parking
9010102001,Alt-Moabit 82,https://www.infravelo.de/projekt/alt-moabit-82/,Mitte,Anlehnbügel,Anzahl Stellplätze,12,parking
9010102002,Alt-Moabit 83,https://www.infravelo.de/projekt/alt-moabit-83/,Mitte,Anlehnbügel,Anzahl Stellplätze,16,parking
9080031429,Alt-Rudow 24,https://www.infravelo.de/projekt/alt-rudow-24/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031428,Alt-Rudow 46,https://www.infravelo.de/projekt/alt-rudow-46/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9110077010,Alte Frankfurter Allee  -,https://www.infravelo.de/projekt/alte-frankfurter-allee/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,32,parking
9110077011,Alte Frankfurter Allee 250,https://www.infravelo.de/projekt/alte-frankfurter-allee-250/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,20,parking
9100031044,Alte Hellersdorfer Straße 3,https://www.infravelo.de/projekt/alte-hellersdorfer-strasse-3/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,12,parking
9080037020,Altenbraker Str. / Nogatstr. ,https://www.infravelo.de/projekt/altenbraker-str-nogatstr/,Neukölln,Anlehnbügel,Anzahl Stellplätze,12,parking
9080031006,Altenbraker Straße 23,https://www.infravelo.de/projekt/altenbraker-23/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031427,Altenbraker Straße 24,https://www.infravelo.de/projekt/altenbraker-strasse-24/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031426,Altenbraker Straße 26,https://www.infravelo.de/projekt/altenbraker-strasse-26/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031005,Altenbraker Straße 26,https://www.infravelo.de/projekt/altenbraker-strasse-26-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9070089015,Alvenslebenstraße 23,https://www.infravelo.de/projekt/alvenslebenstrasse-23/,Tempelhof-Schöneberg,Anlehnbügel,Anzahl Stellplätze,4,parking
9090083001,Am Bahndamm 33-37,https://www.infravelo.de/projekt/am-bahndamm-33-37/,Treptow-Köpenick,Anlehnbügel,Anzahl Stellplätze,60,parking
9060092010,Am Birkenknick Bushaltestelle ,https://www.infravelo.de/projekt/am-birkenknick-bushaltestelle/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,10,parking
9030068015,Am Bürgerpark 15,https://www.infravelo.de/projekt/am-buergerpark-15/,Pankow,Anlehnbügel,Anzahl Stellplätze,28,parking
9030099070,Am Bürgerpark 24,https://www.infravelo.de/projekt/am-buergerpark-24/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking
9030099071,Am Bürgerpark 24,https://www.infravelo.de/projekt/am-buergerpark-24-1/,Pankow,Anlehnbügel,Anzahl Stellplätze,10,parking
9030099072,Am Bürgerpark 24,https://www.infravelo.de/projekt/am-buergerpark-24-2/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking
9100031027,Am CleanTech Business Park  2,https://www.infravelo.de/projekt/am-cleantech-business-park-2/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,6,parking
9060092014,Am Karlsplatz Baselerstr./Ringstr. ,https://www.infravelo.de/projekt/am-karlsplatz-baselerstr-ringstr/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,20,parking
9060092025,Am Schlachtensee/ Breisgauer Str. ,https://www.infravelo.de/projekt/am-schlachtensee-breisgauer-str/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,10,parking
9060092033,Am Schlachtensee/ Breisgauer Str. ,https://www.infravelo.de/projekt/am-schlachtensee-breisgauer-str-1/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,18,parking
9060092040,Am Schlachtensee/ Breisgauer Str. ,https://www.infravelo.de/projekt/am-schlachtensee-breisgauer-str-2/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,4,parking
9050049001,Am Südpark 51,https://www.infravelo.de/projekt/am-suedpark-51/,Spandau,Anlehnbügel,Anzahl Stellplätze,52,parking
9030068001,Amalienstr./ Albertinenstr. 1,https://www.infravelo.de/projekt/amalienstr-albertinenstr-1/,Pankow,Anlehnbügel,Anzahl Stellplätze,22,parking
9080035024,Andreasberger Straße  1,https://www.infravelo.de/projekt/andreasberger-strasse-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080035025,Andreasberger Straße  2,https://www.infravelo.de/projekt/andreasberger-strasse-2/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080035026,Andreasberger Straße  2,https://www.infravelo.de/projekt/andreasberger-strasse-2-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080035033,Andreasberger Straße 10,https://www.infravelo.de/projekt/andreasberger-strasse-10/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080035034,Andreasberger Straße 11,https://www.infravelo.de/projekt/andreasberger-strasse-11/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080035027,Andreasberger Straße 4,https://www.infravelo.de/projekt/andreasberger-strasse-4/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080035028,Andreasberger Straße 5,https://www.infravelo.de/projekt/andreasberger-strasse-5/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080035029,Andreasberger Straße 5,https://www.infravelo.de/projekt/andreasberger-strasse-5-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080035030,Andreasberger Straße 7,https://www.infravelo.de/projekt/andreasberger-strasse-7/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080035031,Andreasberger Straße 8,https://www.infravelo.de/projekt/andreasberger-strasse-8/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080035032,Andreasberger Straße 9,https://www.infravelo.de/projekt/andreasberger-strasse-9/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9020051002,Andreasstraße 50,https://www.infravelo.de/projekt/andreasstrasse-50/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,90,parking
9010102084,Annenstraße 1,https://www.infravelo.de/projekt/annenstrasse-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,10,parking
9110055007,Anton-Saefkow-Platz 3-4,https://www.infravelo.de/projekt/anton-saefkow-platz-3-4/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,18,parking
9030068002,Antonplatz 1,https://www.infravelo.de/projekt/antonplatz-1/,Pankow,Anlehnbügel,Anzahl Stellplätze,18,parking
9080031430,Anzengruber Straße 2,https://www.infravelo.de/projekt/anzengruber-strasse-2/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080036034,Anzengruberstr. 9,https://www.infravelo.de/projekt/anzengruberstr-9/,Neukölln,Anlehnbügel,Anzahl Stellplätze,12,parking
9080031007,Anzengruberstraße 14/15,https://www.infravelo.de/projekt/anzengruberstrasse-14-15/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031008,Anzengruberstraße 19,https://www.infravelo.de/projekt/anzengruberstrasse-19/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080031009,Anzengruberstraße 8,https://www.infravelo.de/projekt/anzengruberstrasse-8/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9100031048,Apfelwicklerstraße  2-4,https://www.infravelo.de/projekt/apfelwicklerstrasse-2-4/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,18,parking
9100058004,Apfelwicklerstraße 2,https://www.infravelo.de/projekt/apfelwicklerstrasse-2/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,40,parking
9110090012,"Archenholdstraße 5, 13, 15",https://www.infravelo.de/projekt/archenholdstrasse-5-13-15/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,10,parking
9110090013,"Archenholdstraße Westseite 18, 20, 22, 28, 30 ",https://www.infravelo.de/projekt/archenholdstrasse-westseite-18-20-22-28-30/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,18,parking
9030070001,Arnimplatz / Paul-Robeson-Str 13,https://www.infravelo.de/projekt/arnimplatz-paul-robeson-str-13/,Pankow,Anlehnbügel,Anzahl Stellplätze,30,parking
9080036023,Aronsstr.  64/66,https://www.infravelo.de/projekt/aronsstr-64-66/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080036024,Aronsstr. 38,https://www.infravelo.de/projekt/aronsstr-38/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080037015,Aronsstr. 64/66,https://www.infravelo.de/projekt/aronsstr-64-66-1/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080037014,Aronsstr. 70,https://www.infravelo.de/projekt/aronsstr-70/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080037016,Aronsstr. 84,https://www.infravelo.de/projekt/aronsstr-84/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080036025,Aronsstr. 88-90,https://www.infravelo.de/projekt/aronsstr-88-90/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080035009,Aronsstraße  108-116,https://www.infravelo.de/projekt/aronsstrasse-108-116/,Neukölln,Anlehnbügel,Anzahl Stellplätze,12,parking
9080035005,Aronsstraße  46-48,https://www.infravelo.de/projekt/aronsstrasse-46-48/,Neukölln,Anlehnbügel,Anzahl Stellplätze,8,parking
9080035006,Aronsstraße  60,https://www.infravelo.de/projekt/aronsstrasse-60/,Neukölln,Anlehnbügel,Anzahl Stellplätze,8,parking
9080035007,Aronsstraße  70-72,https://www.infravelo.de/projekt/aronsstrasse-70-72/,Neukölln,Anlehnbügel,Anzahl Stellplätze,2,parking
9080035008,Aronsstraße  94-96,https://www.infravelo.de/projekt/aronsstrasse-94-96/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031431,Aronsstraße 134,https://www.infravelo.de/projekt/aronsstrasse-134/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080035004,Aronsstraße 36,https://www.infravelo.de/projekt/aronsstrasse-36/,Neukölln,Anlehnbügel,Anzahl Stellplätze,8,parking
9120044010,Artemisstraße 22-26,https://www.infravelo.de/projekt/artemisstrasse-22-26/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,16,parking
9120044004,Ascheberger Weg  8a,https://www.infravelo.de/projekt/ascheberger-weg-8a/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,30,parking
9050049002,Askanierring 149,https://www.infravelo.de/projekt/askanierring-149/,Spandau,Anlehnbügel,Anzahl Stellplätze,30,parking
9110083010,Atzpodienstraße 19,https://www.infravelo.de/projekt/atzpodienstrasse-19/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,50,parking
9010099005,Augustraße 21,https://www.infravelo.de/projekt/augustrasse-21/,Mitte,Anlehnbügel,Anzahl Stellplätze,26,parking
9010102007,Bachstraße 1,https://www.infravelo.de/projekt/bachstrasse-1-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,8,parking
9010102008,Bachstraße 1,https://www.infravelo.de/projekt/bachstrasse-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,8,parking
9010102064,Badstraße 11,https://www.infravelo.de/projekt/badstrasse-11-1/,Mitte,Lastenfahrradbügel,Anzahl Stellplätze,6,parking
9010102065,Badstraße 11,https://www.infravelo.de/projekt/badstrasse-11/,Mitte,Anlehnbügel,Anzahl Stellplätze,10,parking
9010102021,Badstraße 12,https://www.infravelo.de/projekt/badstrasse-12/,Mitte,Anlehnbügel,Anzahl Stellplätze,8,parking
9010102074,Badstraße 35,https://www.infravelo.de/projekt/badstrasse-35-2/,Mitte,Lastenfahrradbügel,Anzahl Stellplätze,6,parking
9010102075,Badstraße 35,https://www.infravelo.de/projekt/badstrasse-35-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,10,parking
9010102076,Badstraße 35,https://www.infravelo.de/projekt/badstrasse-35/,Mitte,Anlehnbügel,Anzahl Stellplätze,6,parking
9010102073,Badstraße 46,https://www.infravelo.de/projekt/badstrasse-46/,Mitte,Lastenfahrradbügel,Anzahl Stellplätze,6,parking
9010102071,Badstraße 48,https://www.infravelo.de/projekt/badstrasse-48-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,12,parking
9010102072,Badstraße 48,https://www.infravelo.de/projekt/badstrasse-48/,Mitte,Anlehnbügel,Anzahl Stellplätze,10,parking
9010102070,Badstraße 57,https://www.infravelo.de/projekt/badstrasse-57/,Mitte,Anlehnbügel,Anzahl Stellplätze,12,parking
9010102069,Badstraße 65,https://www.infravelo.de/projekt/badstrasse-65/,Mitte,Anlehnbügel,Anzahl Stellplätze,8,parking
9010102066,Badstraße 67,https://www.infravelo.de/projekt/badstrasse-67-1/,Mitte,Anlehnbügel,Anzahl Stellplätze,12,parking
9010102067,Badstraße 67,https://www.infravelo.de/projekt/badstrasse-67/,Mitte,Lastenfahrradbügel,Anzahl Stellplätze,4,parking
9020051005,Baerwaldstraße 15,https://www.infravelo.de/projekt/baerwaldstrasse-15/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,16,parking
9020051004,Baerwaldstraße 34,https://www.infravelo.de/projekt/baerwaldstrasse-34/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,10,parking
9020051007,Baerwaldstraße 37,https://www.infravelo.de/projekt/baerwaldstrasse-37/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,14,parking
9020086109,Baerwaldstraße 55,https://www.infravelo.de/projekt/baerwaldstrasse-55/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,36,parking
9020086052,Baerwaldstraße 70,https://www.infravelo.de/projekt/baerwaldstrasse-70/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,18,parking
9030079026,Bahnhofstraße 31,https://www.infravelo.de/projekt/bahnhofstrasse-31/,Pankow,Anlehnbügel,Anzahl Stellplätze,22,parking
9030082001,Bahnhofstraße 32,https://www.infravelo.de/projekt/bahnhofstrasse-32/,Pankow,Anlehnbügel,Anzahl Stellplätze,72,parking
9040028001,Bamberger Str. 34,https://www.infravelo.de/projekt/bamberger-str-34/,Charlottenburg-Wilmersdorf,Anlehnbügel,Anzahl Stellplätze,10,parking
9080031010,Bartastraße 12,https://www.infravelo.de/projekt/bartastrasse-12/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031011,Bartastraße 16,https://www.infravelo.de/projekt/bartastrasse-16/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9020086010,Baruther Straße  1,https://www.infravelo.de/projekt/baruther-strasse-1/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,20,parking
9020086118,Baruther Straße 1,https://www.infravelo.de/projekt/baruther-strasse-1-1/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,20,parking
9100031035,Basdorfer Straße  2-4,https://www.infravelo.de/projekt/basdorfer-strasse-2-4-1/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,8,parking
9100031011,Basdorfer Straße 2/4,https://www.infravelo.de/projekt/basdorfer-strasse-2-4/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,28,parking
9100031033,Bauerwitzer Weg  33,https://www.infravelo.de/projekt/bauerwitzer-weg-33/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,12,parking
9080031432,Bauführerweg 20,https://www.infravelo.de/projekt/baufuehrerweg-20/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9100031024,BDG Premnitzer Straße  11-13,https://www.infravelo.de/projekt/bdg-premnitzer-strasse-11-13/,Marzahn-Hellersdorf,Anlehnbügel,Anzahl Stellplätze,10,parking
9120054007,Beckumer Straße  16,https://www.infravelo.de/projekt/beckumer-strasse-16/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,18,parking
9080031435,Bendastraße 17,https://www.infravelo.de/projekt/bendastrasse-17/,Neukölln,Anlehnbügel,Anzahl Stellplätze,10,parking
9080031434,Bendastraße 20,https://www.infravelo.de/projekt/bendastrasse-20/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031433,Bendastraße 21,https://www.infravelo.de/projekt/bendastrasse-21/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9020086111,Bergmannstraße 25,https://www.infravelo.de/projekt/bergmannstrasse-25/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,36,parking
9020086115,Bergmannstraße 64,https://www.infravelo.de/projekt/bergmannstrasse-64/,Friedrichshain-Kreuzberg,Anlehnbügel,Anzahl Stellplätze,44,parking
9010099004,Bergstraße 5-9,https://www.infravelo.de/projekt/bergstrasse-5-9/,Mitte,Anlehnbügel,Anzahl Stellplätze,70,parking
9030082031,Berliner Allee 115,https://www.infravelo.de/projekt/berliner-allee-115/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking
9030082030,Berliner Allee 119,https://www.infravelo.de/projekt/berliner-allee-119/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking
9030082029,Berliner Allee 120,https://www.infravelo.de/projekt/berliner-allee-120/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking
9030079016,Berliner Allee 158,https://www.infravelo.de/projekt/berliner-allee-158/,Pankow,Anlehnbügel,Anzahl Stellplätze,14,parking
9030082028,Berliner Allee 172,https://www.infravelo.de/projekt/berliner-allee-172/,Pankow,Anlehnbügel,Anzahl Stellplätze,12,parking
9030079001,Berliner Straße  24,https://www.infravelo.de/projekt/berliner-strasse-24/,Pankow,Anlehnbügel,Anzahl Stellplätze,14,parking
9120028003,Berliner Straße 105,https://www.infravelo.de/projekt/berliner-strasse-105/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,10,parking
9030087035,Berliner Straße 38,https://www.infravelo.de/projekt/berliner-strasse-38/,Pankow,Anlehnbügel,Anzahl Stellplätze,8,parking
9030087036,Berliner Straße 40,https://www.infravelo.de/projekt/berliner-strasse-40/,Pankow,Anlehnbügel,Anzahl Stellplätze,8,parking
9030099013,Berliner Straße 89,https://www.infravelo.de/projekt/berliner-strasse-89/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking
9030099012,Berliner Straße 90,https://www.infravelo.de/projekt/berliner-strasse-90/,Pankow,Anlehnbügel,Anzahl Stellplätze,8,parking
9030099119,Berliner Straße 92,https://www.infravelo.de/projekt/berliner-strasse-92/,Pankow,Anlehnbügel,Anzahl Stellplätze,8,parking
9030079002,Berliner Straße/Bahnhofstraße 68,https://www.infravelo.de/projekt/berliner-strassebahnhofstrasse-68/,Pankow,Anlehnbügel,Anzahl Stellplätze,8,parking
9120034001,Berliner Straße/Ernststraße ,https://www.infravelo.de/projekt/berliner-strasse-ernststrasse/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,8,parking
9070089002,Berlinickeplatz Ecke Manteufelstraße,https://www.infravelo.de/projekt/berlinickeplatz-ecke-manteufelstrasse/,Tempelhof-Schöneberg,Anlehnbügel,Anzahl Stellplätze,8,parking
9060099005,Berlinickestraße am S Rathaus Steglitz ,https://www.infravelo.de/projekt/berlinickestrasse-am-s-rathaus-steglitz/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,32,parking
9120067002,Bernauer Str. 29,https://www.infravelo.de/projekt/bernauer-str-29/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,5,parking
9120054008,Bernauer Straße  29,https://www.infravelo.de/projekt/bernauer-strasse-29/,Reinickendorf,Anlehnbügel,Anzahl Stellplätze,8,parking
9110077006,Bernhard-Bästlein-Straße 56,https://www.infravelo.de/projekt/bernhard-baestlein-strasse-56/,Lichtenberg,Anlehnbügel,Anzahl Stellplätze,40,parking
9030069009,Bernhard-Lichtenberg-Str 11,https://www.infravelo.de/projekt/bernhard-lichtenberg-str-11/,Pankow,Anlehnbügel,Anzahl Stellplätze,30,parking
9030099022,Bernhard-Lichtenberg-Straße 1,https://www.infravelo.de/projekt/bernhard-lichtenberg-strasse-1/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking
9030099015,Bernhard-Lichtenberg-Straße 14,https://www.infravelo.de/projekt/bernhard-lichtenberg-strasse-14/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking
9030099017,Bernhard-Lichtenberg-Straße 16,https://www.infravelo.de/projekt/bernhard-lichtenberg-strasse-16/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking
9030099018,Bernhard-Lichtenberg-Straße 20,https://www.infravelo.de/projekt/bernhard-lichtenberg-strasse-20/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking
9030099019,Bernhard-Lichtenberg-Straße 21,https://www.infravelo.de/projekt/bernhard-lichtenberg-strasse-21/,Pankow,Anlehnbügel,Anzahl Stellplätze,10,parking
9030099021,Bernhard-Lichtenberg-Straße 23,https://www.infravelo.de/projekt/bernhard-lichtenberg-strasse-23/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking
9030099020,Bernhard-Lichtenberg-Straße 3,https://www.infravelo.de/projekt/bernhard-lichtenberg-strasse-3/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031436,Berthelsdorfer Str 10,https://www.infravelo.de/projekt/berthelsdorfer-str-10/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9050088003,Betckestraße 21,https://www.infravelo.de/projekt/betckestrasse-21/,Spandau,Anlehnbügel,Anzahl Stellplätze,12,parking
9050088001,Betckestraße 3,https://www.infravelo.de/projekt/betckestrasse-3/,Spandau,Anlehnbügel,Anzahl Stellplätze,12,parking
9050088002,Betckestraße 5,https://www.infravelo.de/projekt/betckestrasse-5/,Spandau,Anlehnbügel,Anzahl Stellplätze,18,parking
9060092044,Bibo Nentershäuser Weg ,https://www.infravelo.de/projekt/bibo-nentershaeuser-weg/,Steglitz-Zehlendorf,Anlehnbügel,Anzahl Stellplätze,8,parking
9080035018,Biebricher Str. 14,https://www.infravelo.de/projekt/biebricher-str-14/,Neukölln,Anlehnbügel,Anzahl Stellplätze,4,parking
9080031012,Biebricherstraße 1/3,https://www.infravelo.de/projekt/biebricherstrasse-1-3/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9080031013,Biebricherstraße 1A,https://www.infravelo.de/projekt/biebricherstrasse-1a/,Neukölln,Anlehnbügel,Anzahl Stellplätze,6,parking
9030068003,Bizetstraße (am Antonplatz) 22,https://www.infravelo.de/projekt/bizetstrasse-am-antonplatz-22/,Pankow,Anlehnbügel,Anzahl Stellplätze,20,parking
9030062006,Bizetstraße 103,https://www.infravelo.de/projekt/bizetstrasse-103/,Pankow,Anlehnbügel,Anzahl Stellplätze,6,parking
9030062005,Bizetstraße 117,https://www.infravelo.de/projekt/bizetstrasse-117/,Pankow,Anlehnbügel,Anzahl Stellplätze,14,parking
9030062003,Bizetstraße 121,https://www.infravelo.de/projekt/bizetstrasse-121/,Pankow,Anlehnbügel,Anzahl Stellplätze,8,parking
9030062002,Bizetstraße 133,https://www.infravelo.de/projekt/bizetstrasse-133/,Pankow,Anlehnbügel,Anzahl Stellplätze,20,parking
9030062001,Bizetstraße 143,https://www.infravelo.de/projekt/bizetstrasse-143/,Pankow,Anlehnbügel,Anzahl Stellplätze,22,parking
9030087002,Bizetstraße 38,https://www.infravelo.de/projekt/bizetstrasse-38/,Pankow,Anlehnbügel,Anzahl Stellplätze,40,parking
9030062007,Bizetstraße 95,https://www.infravelo.de/projekt/bizetstrasse-95/,Pankow,Anlehnbügel,Anzahl Stellplätze,8,parking
9030099069,Björnsonstraße 5,https://www.infravelo.de/projekt/bjoernsonstrasse-5/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking
9030099129,Blankenfelder Straße 74,https://www.infravelo.de/projekt/blankenfelder-strasse-74/,Pankow,Anlehnbügel,Anzahl Stellplätze,2,parking
9030099128,Blankenfelder Straße 77,https://www.infravelo.de/projekt/blankenfelder-strasse-77/,Pankow,Anlehnbügel,Anzahl Stellplätze,4,parking
